Person_ID,Timestamp,First_Seen,Camera_ID,Location,Confidence_Pct,BBox_X,BBox_Y,BBox_W,BBox_H,Frame_Number
Person-135,2026-03-12 08:00:13,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,59.7,1137,0,39,76,327
Person-174,2026-03-12 08:00:13,2026-03-12 08:00:10,CAM-PEOPLE-01,Surveillance Zone A,78.7,680,412,54,118,327
Person-182,2026-03-12 08:00:13,2026-03-12 08:00:10,CAM-PEOPLE-01,Surveillance Zone A,81.3,1032,415,56,124,327
Person-188,2026-03-12 08:00:13,2026-03-12 08:00:10,CAM-PEOPLE-01,Surveillance Zone A,70.5,1049,24,48,81,327
Person-194,2026-03-12 08:00:13,2026-03-12 08:00:11,CAM-PEOPLE-01,Surveillance Zone A,66.6,1187,0,35,73,327
Person-198,2026-03-12 08:00:13,2026-03-12 08:00:11,CAM-PEOPLE-01,Surveillance Zone A,57.2,0,227,42,102,327
Person-101,2026-03-12 08:00:13,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,52.7,598,4,28,68,327
Person-213,2026-03-12 08:00:13,2026-03-12 08:00:11,CAM-PEOPLE-01,Surveillance Zone A,79.8,951,551,62,123,327
Person-224,2026-03-12 08:00:13,2026-03-12 08:00:12,CAM-PEOPLE-01,Surveillance Zone A,82.2,1203,29,48,128,327
Person-225,2026-03-12 08:00:13,2026-03-12 08:00:12,CAM-PEOPLE-01,Surveillance Zone A,54.0,1088,18,34,84,327
Person-236,2026-03-12 08:00:13,2026-03-12 08:00:13,CAM-PEOPLE-01,Surveillance Zone A,59.5,661,26,28,82,327
Person-214,2026-03-12 08:00:13,2026-03-12 08:00:12,CAM-PEOPLE-01,Surveillance Zone A,48.8,26,440,69,122,327
Person-242,2026-03-12 08:00:13,2026-03-12 08:00:13,CAM-PEOPLE-01,Surveillance Zone A,64.6,938,662,68,57,327
Person-243,2026-03-12 08:00:13,2026-03-12 08:00:13,CAM-PEOPLE-01,Surveillance Zone A,66.2,769,678,47,41,327
Person-38,2026-03-12 08:00:13,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.1,921,0,30,101,330
Person-68,2026-03-12 08:00:13,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,56.4,701,39,23,80,330
Person-75,2026-03-12 08:00:13,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,87.8,619,411,52,122,330
Person-90,2026-03-12 08:00:13,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,73.7,849,13,34,84,330
Person-98,2026-03-12 08:00:13,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,63.9,496,76,35,96,330
Person-83,2026-03-12 08:00:13,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,62.5,87,160,54,97,330
Person-147,2026-03-12 08:00:13,2026-03-12 08:00:07,CAM-PEOPLE-01,Surveillance Zone A,81.2,504,274,47,108,330
Person-148,2026-03-12 08:00:13,2026-03-12 08:00:08,CAM-PEOPLE-01,Surveillance Zone A,77.4,620,96,47,98,330
Person-156,2026-03-12 08:00:13,2026-03-12 08:00:08,CAM-PEOPLE-01,Surveillance Zone A,61.0,671,106,30,78,330
Person-95,2026-03-12 08:00:13,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,55.4,15,86,37,79,330
Person-135,2026-03-12 08:00:13,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,51.5,1131,0,42,70,330
Person-174,2026-03-12 08:00:13,2026-03-12 08:00:10,CAM-PEOPLE-01,Surveillance Zone A,76.2,674,405,52,121,330
Person-182,2026-03-12 08:00:13,2026-03-12 08:00:10,CAM-PEOPLE-01,Surveillance Zone A,83.2,1037,407,51,126,330
